,Start,End,Time Series Start,Time Series End,Unit,Fuel classification,Pmax available,Pmax available after the outage,Reason,Last updated
936,2020-01-22T16:41:00+01:00,2020-01-23T16:00:00+01:00,2020-01-22T16:41:00+01:00,2020-01-23T16:00:00+01:00,Lanaken Sappi,NG,43.0,0.0,Awaiting information,2020-01-22T18:55:00+01:00
937,2020-01-21T10:56:00+01:00,2020-01-21T12:37:00+01:00,2020-01-21T10:56:00+01:00,2020-01-21T12:37:00+01:00,COO 3 T,WA,158.0,0.0,Awaiting information,2020-01-21T12:37:00+01:00
938,2020-01-21T06:49:00+01:00,2020-01-21T15:33:00+01:00,2020-01-21T06:49:00+01:00,2020-01-21T15:33:00+01:00,Lanaken Sappi,NG,43.0,0.0,Awaiting information,2020-01-21T15:33:00+01:00
939,2020-01-19T06:56:00+01:00,2020-01-21T07:59:00+01:00,2020-01-19T06:56:00+01:00,2020-01-21T07:59:00+01:00,Beveren Ineos Phenolchemie,NG,23.8,0.0,Awaiting information,2020-01-19T06:57:00+01:00
940,2020-01-19T06:47:00+01:00,2020-01-20T12:11:00+01:00,2020-01-19T06:47:00+01:00,2020-01-20T12:11:00+01:00,Wilrijk Isvag,Other,12.0,0.0,Awaiting information,2020-01-20T12:11:00+01:00
941,2020-01-19T03:44:00+01:00,2020-01-21T23:59:00+01:00,2020-01-19T03:44:00+01:00,2020-01-21T23:59:00+01:00,AWIRS 4,Other,95.0,65.0,Environmental constraint,2020-01-21T13:38:00+01:00
942,2020-01-15T15:56:00+01:00,2020-01-16T23:59:00+01:00,2020-01-15T15:56:00+01:00,2020-01-16T23:59:00+01:00,Beveren Ineos Phenolchemie,NG,23.8,0.0,Awaiting information,2020-01-15T15:56:00+01:00
943,2020-01-15T09:42:00+01:00,2020-01-15T18:37:00+01:00,2020-01-15T09:42:00+01:00,2020-01-15T18:37:00+01:00,Lanaken Sappi,NG,43.0,22.0,Technical failure,2020-01-15T18:37:00+01:00
944,2020-01-15T02:00:00+01:00,2020-01-15T04:00:00+01:00,2020-01-15T02:00:00+01:00,2020-01-15T04:00:00+01:00,Zelzate 2 Knippegroen,Other,315.0,260.0,Overhaul,2020-01-15T03:27:00+01:00
945,2020-01-14T08:06:00+01:00,2020-01-14T18:27:00+01:00,2020-01-14T08:06:00+01:00,2020-01-14T18:27:00+01:00,Lanaken Sappi,NG,43.0,0.0,Technical failure,2020-01-14T18:27:00+01:00
946,2020-01-07T23:19:00+01:00,2020-01-08T09:37:00+01:00,2020-01-07T23:19:00+01:00,2020-01-08T09:37:00+01:00,DROGENBOS GT1,NG,150.0,0.0,Awaiting information,2020-01-08T09:38:00+01:00
947,2020-01-07T10:30:00+01:00,2020-01-08T11:29:00+01:00,2020-01-07T10:30:00+01:00,2020-01-08T11:29:00+01:00,Lanaken Sappi,NG,43.0,0.0,Awaiting information,2020-01-08T11:29:00+01:00
948,2020-01-06T09:32:00+01:00,2020-01-06T10:40:00+01:00,2020-01-06T09:32:00+01:00,2020-01-06T10:40:00+01:00,COO 2 T,WA,158.0,0.0,Awaiting information,2020-01-06T09:33:00+01:00
949,2020-01-04T11:00:00+01:00,2020-01-04T15:45:00+01:00,2020-01-04T11:00:00+01:00,2020-01-04T15:45:00+01:00,RODENHUIZE 4,Other,268.0,150.0,Overhaul,2020-01-04T15:45:00+01:00
950,2020-01-01T15:36:00+01:00,2020-01-02T16:21:00+01:00,2020-01-01T15:36:00+01:00,2020-01-02T16:21:00+01:00,DROGENBOS GT2,NG,150.0,0.0,Awaiting information,2020-01-02T16:22:00+01:00
951,2020-01-01T15:36:00+01:00,2020-01-02T16:21:00+01:00,2020-01-01T15:36:00+01:00,2020-01-02T16:21:00+01:00,DROGENBOS ST,NG,160.0,0.0,Awaiting information,2020-01-02T16:22:00+01:00
952,2020-01-01T15:36:00+01:00,2020-01-02T16:21:00+01:00,2020-01-01T15:36:00+01:00,2020-01-02T16:21:00+01:00,DROGENBOS GT1,NG,150.0,0.0,Awaiting information,2020-01-02T16:22:00+01:00
953,2020-01-01T12:00:00+01:00,2020-01-02T21:00:00+01:00,2020-01-01T12:00:00+01:00,2020-01-02T21:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Technical Failure,2020-01-02T20:45:00+01:00
954,2019-12-30T21:53:00+01:00,2019-12-31T00:23:00+01:00,2019-12-30T21:53:00+01:00,2019-12-31T00:23:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2019-12-31T00:23:00+01:00
955,2019-12-27T11:45:00+01:00,2019-12-27T14:59:00+01:00,2019-12-27T11:45:00+01:00,2019-12-27T14:59:00+01:00,Zelzate 2 Knippegroen,Other,315.0,200.0,Fuel Supply Failure,2019-12-27T14:59:00+01:00
956,2019-12-25T14:56:00+01:00,2019-12-26T12:00:00+01:00,2019-12-25T14:56:00+01:00,2019-12-26T12:00:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Technical failure,2019-12-25T19:57:00+01:00
957,2019-12-23T15:14:00+01:00,2019-12-23T22:14:00+01:00,2019-12-23T15:14:00+01:00,2019-12-23T22:14:00+01:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Technical failure,2019-12-23T15:14:00+01:00
958,2019-12-23T13:30:00+01:00,2019-12-23T15:14:00+01:00,2019-12-23T13:30:00+01:00,2019-12-23T15:14:00+01:00,Zelzate 2 Knippegroen,Other,315.0,140.0,Awaiting information,2019-12-23T15:14:00+01:00
959,2019-12-23T11:00:00+01:00,2019-12-23T13:29:00+01:00,2019-12-23T11:00:00+01:00,2019-12-23T13:29:00+01:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Awaiting information,2019-12-23T13:29:00+01:00
960,2019-12-22T06:32:00+01:00,2019-12-22T15:45:00+01:00,2019-12-22T06:32:00+01:00,2019-12-22T15:45:00+01:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Awaiting information,2019-12-22T15:29:00+01:00
961,2019-12-21T06:30:00+01:00,2019-12-21T13:00:00+01:00,2019-12-21T06:30:00+01:00,2019-12-21T13:00:00+01:00,Zwijndrecht Lanxess GT,NG,43.0,0.0,Awaiting information,2019-12-21T12:34:00+01:00
962,2019-12-20T07:40:00+01:00,2019-12-23T17:35:00+01:00,2019-12-20T07:40:00+01:00,2019-12-23T17:35:00+01:00,AWIRS 4,Other,95.0,0.0,Start delay,2019-12-23T17:36:00+01:00
963,2019-12-19T16:52:00+01:00,2019-12-22T23:59:00+01:00,2019-12-19T16:52:00+01:00,2019-12-22T23:59:00+01:00,Norther Offshore WP,WI,369.6,270.0,Awaiting information,2019-12-19T16:54:00+01:00
964,2019-12-19T11:32:00+01:00,2019-12-19T15:23:00+01:00,2019-12-19T11:32:00+01:00,2019-12-19T15:23:00+01:00,CIERREUX TJ,LF,18.0,0.0,Awaiting information,2019-12-19T15:23:00+01:00
965,2019-12-19T02:00:00+01:00,2019-12-19T08:00:00+01:00,2019-12-19T02:00:00+01:00,2019-12-19T08:00:00+01:00,Lanaken Sappi,NG,43.0,21.0,Awaiting information,2019-12-19T05:10:00+01:00
966,2019-12-17T16:25:00+01:00,2019-12-20T12:00:00+01:00,2019-12-17T16:25:00+01:00,2019-12-20T12:00:00+01:00,Aalst Syral ST,NG,5.0,0.0,Overhaul,2019-12-19T09:47:00+01:00
967,2019-12-17T15:57:00+01:00,2019-12-20T12:00:00+01:00,2019-12-17T15:57:00+01:00,2019-12-20T12:00:00+01:00,Aalst Syral GT,NG,43.0,0.0,Overhaul,2019-12-19T09:47:00+01:00
968,2019-12-17T09:48:00+01:00,2019-12-17T11:15:00+01:00,2019-12-17T09:48:00+01:00,2019-12-17T11:15:00+01:00,COO 2 T,WA,158.0,0.0,Awaiting information,2019-12-17T09:49:00+01:00
969,2019-12-16T07:00:00+01:00,2019-12-16T08:20:00+01:00,2019-12-16T07:00:00+01:00,2019-12-16T08:20:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Technical Failure,2019-12-16T08:23:00+01:00
970,2019-12-13T18:00:00+01:00,2019-12-13T23:59:00+01:00,2019-12-13T18:00:00+01:00,2019-12-13T23:59:00+01:00,Zelzate 2 Knippegroen,Other,315.0,160.0,Fuel Supply Failure,2019-12-13T18:01:00+01:00
971,2019-12-13T08:03:00+01:00,2019-12-13T17:00:00+01:00,2019-12-13T08:03:00+01:00,2019-12-13T17:00:00+01:00,Zelzate 2 Knippegroen,Other,315.0,160.0,Awaiting information,2019-12-13T08:03:00+01:00
972,2019-12-13T06:08:00+01:00,2019-12-13T08:03:00+01:00,2019-12-13T06:08:00+01:00,2019-12-13T08:03:00+01:00,Zelzate 2 Knippegroen,Other,315.0,180.0,Fuel Supply Failure,2019-12-13T08:03:00+01:00
973,2019-12-12T22:00:00+01:00,2019-12-13T03:00:00+01:00,2019-12-12T22:00:00+01:00,2019-12-13T03:00:00+01:00,Zelzate 2 Knippegroen,Other,315.0,130.0,Fuel Supply Failure,2019-12-12T21:11:00+01:00
974,2019-12-12T13:33:00+01:00,2019-12-12T16:00:00+01:00,2019-12-12T13:33:00+01:00,2019-12-12T16:00:00+01:00,Zelzate 2 Knippegroen,Other,315.0,200.0,Fuel Supply Failure,2019-12-12T14:23:00+01:00
975,2019-12-10T18:15:00+01:00,2019-12-11T01:57:00+01:00,2019-12-10T18:15:00+01:00,2019-12-11T01:57:00+01:00,RODENHUIZE 4,Other,268.0,170.0,Awaiting information,2019-12-11T01:58:00+01:00
976,2019-12-10T15:21:00+01:00,2019-12-11T13:00:00+01:00,2019-12-10T15:21:00+01:00,2019-12-11T13:00:00+01:00,BEERSE TJ,LF,32.0,23.0,Gisteren hebben we de testen niet kunnen afronden vanwege de nominatie.Het vermogen van unit is nog beperkt tot 23MWatt.,2019-12-10T15:22:00+01:00
977,2019-12-10T08:02:00+01:00,2019-12-10T14:39:00+01:00,2019-12-10T08:02:00+01:00,2019-12-10T14:39:00+01:00,Zelzate 2 Knippegroen,Other,315.0,130.0,Awaiting information,2019-12-10T14:39:00+01:00
978,2019-12-10T05:12:00+01:00,2019-12-10T08:02:00+01:00,2019-12-10T05:12:00+01:00,2019-12-10T08:02:00+01:00,Zelzate 2 Knippegroen,Other,315.0,220.0,Fuel Supply Failure,2019-12-10T08:02:00+01:00
979,2019-12-09T17:36:00+01:00,2019-12-10T05:11:00+01:00,2019-12-09T17:36:00+01:00,2019-12-10T05:11:00+01:00,Zelzate 2 Knippegroen,Other,315.0,120.0,Fuel Supply Failure,2019-12-10T05:12:00+01:00
980,2019-12-09T14:35:00+01:00,2019-12-09T16:10:00+01:00,2019-12-09T14:35:00+01:00,2019-12-09T16:10:00+01:00,HERDERSBRUG ST,NG,167.0,0.0,Awaiting information,2019-12-09T16:11:00+01:00
981,2019-12-09T14:35:00+01:00,2019-12-09T16:10:00+01:00,2019-12-09T14:35:00+01:00,2019-12-09T16:10:00+01:00,HERDERSBRUG GT1,NG,157.0,0.0,Awaiting information,2019-12-09T16:11:00+01:00
982,2019-12-08T10:00:00+01:00,2019-12-08T13:00:00+01:00,2019-12-08T10:00:00+01:00,2019-12-08T13:00:00+01:00,DOEL 4,NU,1039.0,630.0,Awaiting info,2019-12-08T09:47:00+01:00
983,2019-12-04T10:48:00+01:00,2019-12-05T12:27:00+01:00,2019-12-04T10:48:00+01:00,2019-12-05T12:27:00+01:00,TIHANGE 1S,NU,481.0,0.0,Automatic stop,2019-12-05T12:27:00+01:00
984,2019-12-04T10:46:00+01:00,2019-12-05T18:57:00+01:00,2019-12-04T10:46:00+01:00,2019-12-05T18:57:00+01:00,TIHANGE 1N,NU,481.0,0.0,Automatic stop,2019-12-05T18:57:00+01:00
985,2019-12-03T18:09:00+01:00,2019-12-04T18:36:00+01:00,2019-12-03T18:09:00+01:00,2019-12-04T18:36:00+01:00,DROGENBOS GT1,NG,150.0,0.0,Awaiting information,2019-12-04T18:37:00+01:00
986,2019-12-03T10:21:00+01:00,2019-12-03T19:36:00+01:00,2019-12-03T10:21:00+01:00,2019-12-03T19:36:00+01:00,Lanaken Sappi,NG,43.0,0.0,Awaiting information,2019-12-03T19:36:00+01:00
987,2019-12-03T05:50:00+01:00,2019-12-03T17:01:00+01:00,2019-12-03T05:50:00+01:00,2019-12-03T17:01:00+01:00,DROGENBOS GT1,NG,150.0,0.0,Start delay,2019-12-03T17:01:00+01:00
988,2019-12-03T04:13:00+01:00,2019-12-03T09:00:00+01:00,2019-12-03T04:13:00+01:00,2019-12-03T09:00:00+01:00,Zelzate 2 Knippegroen,Other,315.0,175.0,Fuel Supply Failure,2019-12-03T04:14:00+01:00
989,2019-12-02T22:37:00+01:00,2019-12-03T04:13:00+01:00,2019-12-02T22:37:00+01:00,2019-12-03T04:13:00+01:00,Zelzate 2 Knippegroen,Other,315.0,240.0,Fuel Supply Failure,2019-12-03T04:13:00+01:00
990,2019-12-02T15:12:00+01:00,2019-12-02T16:30:00+01:00,2019-12-02T15:12:00+01:00,2019-12-02T16:30:00+01:00,Amercoeur 1 R ST,NG,162.0,116.66,Awaiting information,2019-12-02T15:14:00+01:00
991,2019-12-02T15:12:00+01:00,2019-12-02T16:30:00+01:00,2019-12-02T15:12:00+01:00,2019-12-02T16:30:00+01:00,Amercoeur 1 R GT,NG,289.0,216.66,Awaiting information,2019-12-02T15:14:00+01:00
992,2019-12-02T10:45:00+01:00,2019-12-02T12:29:00+01:00,2019-12-02T10:45:00+01:00,2019-12-02T12:29:00+01:00,AWIRS 4,Other,95.0,0.0,Awaiting information,2019-12-02T12:29:00+01:00
993,2019-12-02T06:07:00+01:00,2019-12-02T10:35:00+01:00,2019-12-02T06:07:00+01:00,2019-12-02T10:35:00+01:00,AWIRS 4,Other,95.0,0.0,Awaiting information,2019-12-02T10:35:00+01:00
994,2019-12-01T03:00:00+01:00,2019-12-02T13:16:00+01:00,2019-12-01T03:00:00+01:00,2019-12-02T13:16:00+01:00,Oorderen Bayer,NG,43.0,0.0,Awaiting information,2019-12-02T13:16:00+01:00
995,2019-11-30T09:31:00+01:00,2019-11-30T12:42:00+01:00,2019-11-30T09:31:00+01:00,2019-11-30T12:42:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2019-11-30T12:42:00+01:00
996,2019-11-28T16:54:00+01:00,2019-11-28T19:00:00+01:00,2019-11-28T16:54:00+01:00,2019-11-28T19:00:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2019-11-28T17:32:00+01:00
997,2019-11-28T05:00:00+01:00,2020-02-22T00:00:00+01:00,2019-11-28T05:00:00+01:00,2020-02-22T00:00:00+01:00,RINGVAART STEG,NG,385.0,0.0,Not provided,2020-02-21T20:59:00+01:00
998,2019-11-27T16:37:00+01:00,2019-11-27T18:21:00+01:00,2019-11-27T16:37:00+01:00,2019-11-27T18:21:00+01:00,Wilrijk Isvag,Other,12.0,0.0,Awaiting information,2019-11-27T18:21:00+01:00
999,2019-11-27T08:00:00+01:00,2019-11-27T16:11:00+01:00,2019-11-27T08:00:00+01:00,2019-11-27T16:11:00+01:00,RODENHUIZE 4,Other,268.0,185.0,Overhaul,2019-11-27T16:12:00+01:00
1000,2019-11-27T03:28:00+01:00,2019-11-28T11:06:00+01:00,2019-11-27T03:28:00+01:00,2019-11-28T11:06:00+01:00,Zelzate 2 Knippegroen,Other,315.0,240.0,Awaiting information,2019-11-28T11:06:00+01:00
1001,2019-11-26T03:59:00+01:00,2019-11-28T14:00:00+01:00,2019-11-26T03:59:00+01:00,2019-11-28T14:00:00+01:00,Beveren Ineos Phenolchemie,NG,23.8,0.0,Awaiting information,2019-11-28T12:38:00+01:00
1002,2019-11-25T22:07:00+01:00,2019-11-26T20:13:00+01:00,2019-11-25T22:07:00+01:00,2019-11-26T20:13:00+01:00,Zelzate 2 Knippegroen,Other,315.0,240.0,Awaiting information,2019-11-26T20:13:00+01:00
1003,2019-11-24T19:00:00+01:00,2019-11-24T23:59:00+01:00,2019-11-24T19:00:00+01:00,2019-11-24T23:59:00+01:00,AWIRS 4,Other,95.0,50.0,Awaiting information,2019-11-24T20:51:00+01:00
1004,2019-11-24T19:00:00+01:00,2019-11-25T14:10:00+01:00,2019-11-24T19:00:00+01:00,2019-11-25T14:10:00+01:00,Zelzate 2 Knippegroen,Other,315.0,240.0,Awaiting information,2019-11-25T14:10:00+01:00
1005,2019-11-23T10:24:00+01:00,2019-11-23T13:20:00+01:00,2019-11-23T10:24:00+01:00,2019-11-23T13:20:00+01:00,Amercoeur 1 R ST,NG,162.0,0.0,Start delay,2019-11-23T13:20:00+01:00
1006,2019-11-23T10:24:00+01:00,2019-11-23T13:20:00+01:00,2019-11-23T10:24:00+01:00,2019-11-23T13:20:00+01:00,Amercoeur 1 R GT,NG,289.0,0.0,Start delay,2019-11-23T13:20:00+01:00
1007,2019-11-23T00:00:00+01:00,2019-12-09T14:35:00+01:00,2019-11-23T00:00:00+01:00,2019-12-09T14:35:00+01:00,HERDERSBRUG GT1,NG,157.0,145.0,Technical failure,2020-03-05T17:06:00+01:00
1008,2019-11-23T00:00:00+01:00,2019-12-09T14:35:00+01:00,2019-11-23T00:00:00+01:00,2019-12-09T14:35:00+01:00,HERDERSBRUG ST,NG,167.0,72.84,Technical failure,2020-03-05T17:06:00+01:00
1009,2019-11-21T10:42:00+01:00,2019-11-21T14:49:00+01:00,2019-11-21T10:42:00+01:00,2019-11-21T14:49:00+01:00,COO 5 T,WA,230.0,0.0,Awaiting information,2019-11-21T14:49:00+01:00
1010,2019-11-21T08:32:00+01:00,2019-11-21T18:50:00+01:00,2019-11-21T08:32:00+01:00,2019-11-21T18:50:00+01:00,TIHANGE 2,NU,1008.0,850.0,Operational maintenance,2019-11-21T18:50:00+01:00
1011,2019-11-21T01:53:00+01:00,2020-02-06T12:34:00+01:00,2019-11-21T01:53:00+01:00,2020-02-06T12:34:00+01:00,HERDERSBRUG GT2,NG,156.3,0.0,Awaiting information,2020-02-06T12:34:00+01:00
1012,2019-11-20T15:42:00+01:00,2019-11-21T08:29:00+01:00,2019-11-20T15:42:00+01:00,2019-11-21T08:29:00+01:00,TIHANGE 2,NU,1008.0,720.0,Operational maintenance,2019-11-21T08:29:00+01:00
1013,2019-11-20T11:09:00+01:00,2020-04-21T14:35:00+02:00,2019-11-20T11:09:00+01:00,2020-04-21T14:35:00+02:00,Zwijndrecht Lanxess ST,NG,15.0,0.0,Awaiting information,2020-04-21T14:35:00+02:00
1014,2019-11-19T21:59:00+01:00,2019-11-19T23:21:00+01:00,2019-11-19T21:59:00+01:00,2019-11-19T23:21:00+01:00,Lanaken Sappi,NG,43.0,21.0,Awaiting information,2019-11-19T23:21:00+01:00
1015,2019-11-19T09:16:00+01:00,2019-11-21T06:15:00+01:00,2019-11-19T09:16:00+01:00,2019-11-21T06:15:00+01:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Awaiting information,2019-11-21T06:15:00+01:00
1016,2019-11-19T06:00:00+01:00,2019-11-19T07:00:00+01:00,2019-11-19T06:00:00+01:00,2019-11-19T07:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Technical Failure,2019-11-19T06:40:00+01:00
1017,2019-11-17T23:50:00+01:00,2019-11-18T10:22:00+01:00,2019-11-17T23:50:00+01:00,2019-11-18T10:22:00+01:00,Lillo Degussa GT2,NG,32.0,0.0,Awaiting information,2019-11-18T10:22:00+01:00
1018,2019-11-14T21:02:00+01:00,2019-11-15T01:16:00+01:00,2019-11-14T21:02:00+01:00,2019-11-15T01:16:00+01:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Awaiting information,2019-11-15T01:16:00+01:00
1019,2019-11-14T06:18:00+01:00,2019-11-14T15:00:00+01:00,2019-11-14T06:18:00+01:00,2019-11-14T15:00:00+01:00,AWIRS 4,Other,95.0,50.0,Awaiting information,2019-11-14T11:17:00+01:00
1020,2019-11-12T06:30:00+01:00,2019-11-12T10:30:00+01:00,2019-11-12T06:30:00+01:00,2019-11-12T10:30:00+01:00,SERAING TV,NG,170.0,0.0,Not provided,2019-11-12T10:27:00+01:00
1021,2019-11-12T06:30:00+01:00,2019-11-12T08:00:00+01:00,2019-11-12T06:30:00+01:00,2019-11-12T08:00:00+01:00,EDF Luminus Seraing GT2,NG,150.0,0.0,Not provided,2019-11-12T08:09:00+01:00
1022,2019-11-10T10:32:00+01:00,2019-11-10T22:00:00+01:00,2019-11-10T10:32:00+01:00,2019-11-10T22:00:00+01:00,Norther Offshore WP,WI,369.6,210.0,Overhaul,2019-11-10T10:33:00+01:00
1023,2019-11-09T19:56:00+01:00,2019-11-10T10:30:00+01:00,2019-11-09T19:56:00+01:00,2019-11-10T10:30:00+01:00,Norther Offshore WP,WI,369.6,269.0,Technical failure,2019-11-10T10:30:00+01:00
1024,2019-11-09T10:00:00+01:00,2019-11-17T12:36:00+01:00,2019-11-09T10:00:00+01:00,2019-11-17T12:36:00+01:00,Lillo Degussa GT2,NG,32.0,0.0,Awaiting information,2019-11-17T12:36:00+01:00
1025,2019-11-08T13:43:00+01:00,2019-11-09T15:00:00+01:00,2019-11-08T13:43:00+01:00,2019-11-09T15:00:00+01:00,Beveren Ineos Phenolchemie,NG,23.8,16.0,Awaiting information,2019-11-09T19:29:00+01:00
1026,2019-11-08T11:35:00+01:00,2019-11-08T12:45:00+01:00,2019-11-08T11:35:00+01:00,2019-11-08T12:45:00+01:00,Northwind,WI,216.0,0.0,Awaiting information,2019-11-08T11:39:00+01:00
1027,2019-11-08T11:00:00+01:00,2019-11-08T13:43:00+01:00,2019-11-08T11:00:00+01:00,2019-11-08T13:43:00+01:00,Beveren Ineos Phenolchemie,NG,23.8,0.0,Awaiting information,2019-11-08T13:43:00+01:00
1028,2019-11-08T10:00:00+01:00,2019-11-08T11:30:00+01:00,2019-11-08T10:00:00+01:00,2019-11-08T11:30:00+01:00,COO 5 T,WA,230.0,0.0,Awaiting information,2019-11-08T09:50:00+01:00
1029,2019-11-07T16:59:00+01:00,2019-11-08T10:26:00+01:00,2019-11-07T16:59:00+01:00,2019-11-08T10:26:00+01:00,Beveren Ineos Phenolchemie,NG,23.8,16.0,Awaiting information,2019-11-08T10:26:00+01:00
1030,2019-11-07T08:19:00+01:00,2019-11-07T12:00:00+01:00,2019-11-07T08:19:00+01:00,2019-11-07T12:00:00+01:00,Oorderen Bayer,NG,43.0,0.0,Awaiting information,2019-11-07T08:20:00+01:00
1031,2019-11-07T08:00:00+01:00,2019-11-07T12:48:00+01:00,2019-11-07T08:00:00+01:00,2019-11-07T12:48:00+01:00,Zelzate TJ,LF,18.0,0.0,Overhaul,2019-11-07T12:48:00+01:00
1032,2019-11-07T00:42:00+01:00,2019-11-07T16:59:00+01:00,2019-11-07T00:42:00+01:00,2019-11-07T16:59:00+01:00,Beveren Ineos Phenolchemie,NG,23.8,0.0,Awaiting information,2019-11-07T16:59:00+01:00
1033,2019-11-05T09:48:00+01:00,2019-11-05T16:00:00+01:00,2019-11-05T09:48:00+01:00,2019-11-05T16:00:00+01:00,COO 2 T,WA,158.0,0.0,Awaiting information,2019-11-05T14:19:00+01:00
1034,2019-11-02T06:11:00+01:00,2019-11-02T11:51:00+01:00,2019-11-02T06:11:00+01:00,2019-11-02T11:51:00+01:00,COO 2 T,WA,158.0,0.0,Awaiting information,2019-11-02T11:51:00+01:00
1035,2019-10-31T21:26:00+01:00,2019-11-01T00:28:00+01:00,2019-10-31T21:26:00+01:00,2019-11-01T00:28:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2019-11-01T00:28:00+01:00
1036,2019-10-31T10:00:00+01:00,2019-10-31T11:57:00+01:00,2019-10-31T10:00:00+01:00,2019-10-31T11:57:00+01:00,COO 2 T,WA,158.0,0.0,Awaiting information,2019-10-31T11:58:00+01:00
1037,2019-10-29T22:36:00+01:00,2019-10-30T12:00:00+01:00,2019-10-29T22:36:00+01:00,2019-10-30T12:00:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2019-10-29T22:54:00+01:00
1038,2019-10-28T14:00:00+01:00,2019-10-28T23:10:00+01:00,2019-10-28T14:00:00+01:00,2019-10-28T23:10:00+01:00,RODENHUIZE 4,Other,268.0,135.0,Technical failure,2019-10-28T23:10:00+01:00
1039,2019-10-27T10:00:00+01:00,2019-10-27T12:18:00+01:00,2019-10-27T10:00:00+01:00,2019-10-27T12:18:00+01:00,Lanaken Sappi,NG,43.0,21.0,Awaiting information,2019-10-27T12:18:00+01:00
1040,2019-10-22T11:09:00+02:00,2019-10-22T15:00:00+02:00,2019-10-22T11:09:00+02:00,2019-10-22T15:00:00+02:00,COO 3 T,WA,158.0,0.0,Awaiting information,2019-10-22T11:10:00+02:00
1041,2019-10-21T08:56:00+02:00,2019-10-21T16:47:00+02:00,2019-10-21T08:56:00+02:00,2019-10-21T16:47:00+02:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Awaiting information,2019-10-21T16:48:00+02:00
1042,2019-10-20T09:00:00+02:00,2019-10-20T11:00:00+02:00,2019-10-20T09:00:00+02:00,2019-10-20T11:00:00+02:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Technical Failure,2019-10-20T09:24:00+02:00
1043,2019-10-17T12:48:00+02:00,2019-10-17T21:00:00+02:00,2019-10-17T12:48:00+02:00,2019-10-17T21:00:00+02:00,Zelzate 2 Knippegroen,Other,315.0,260.0,Awaiting information,2019-10-17T14:08:00+02:00
1044,2019-10-14T10:43:00+02:00,2019-10-20T07:50:00+02:00,2019-10-14T10:43:00+02:00,2019-10-20T07:50:00+02:00,Lanaken Sappi,NG,43.0,21.0,Awaiting information,2019-10-20T07:50:00+02:00
1045,2019-10-12T07:03:00+02:00,2019-10-12T08:59:00+02:00,2019-10-12T07:03:00+02:00,2019-10-12T08:59:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Technical failure,2019-10-12T08:59:00+02:00
1046,2019-10-12T07:03:00+02:00,2019-10-12T08:59:00+02:00,2019-10-12T07:03:00+02:00,2019-10-12T08:59:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Technical failure,2019-10-12T08:59:00+02:00
1047,2019-10-11T16:45:00+02:00,2019-10-12T14:00:00+02:00,2019-10-11T16:45:00+02:00,2019-10-12T14:00:00+02:00,HERDERSBRUG GT2,NG,156.3,0.0,Test,2019-10-12T13:01:00+02:00
1048,2019-10-11T02:12:00+02:00,2019-10-18T04:18:00+02:00,2019-10-11T02:12:00+02:00,2019-10-18T04:18:00+02:00,Lillo Degussa GT1,NG,43.0,0.0,Awaiting information,2019-10-18T04:18:00+02:00
1049,2019-10-09T14:20:00+02:00,2019-10-10T20:16:00+02:00,2019-10-09T14:20:00+02:00,2019-10-10T20:16:00+02:00,Aalst Syral GT,NG,43.0,0.0,Technical failure,2019-10-10T20:16:00+02:00
1050,2019-10-07T22:22:00+02:00,2019-10-08T15:03:00+02:00,2019-10-07T22:22:00+02:00,2019-10-08T15:03:00+02:00,Lanaken Sappi,NG,43.0,0.0,Awaiting information,2019-10-08T15:03:00+02:00
1051,2019-10-06T09:00:00+02:00,2019-11-16T12:08:00+01:00,2019-10-06T09:00:00+02:00,2019-11-16T12:08:00+01:00,TIHANGE 2,NU,1008.0,0.0,Operational maintenance,2019-11-16T12:08:00+01:00
1052,2019-10-04T02:59:00+02:00,2019-10-04T08:49:00+02:00,2019-10-04T02:59:00+02:00,2019-10-04T08:49:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2019-10-04T08:49:00+02:00
1053,2019-10-04T02:59:00+02:00,2019-10-04T08:49:00+02:00,2019-10-04T02:59:00+02:00,2019-10-04T08:49:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2019-10-04T08:49:00+02:00
